fold,variant,seed,scene,n_obj,n_moving,ade_all,fde_all,ade_moving,fde_moving,gate,minade_all,minfde_all,minade_moving,minfde_moving,n_veh,ade_veh,fde_veh,minade_veh,minfde_veh
1,gated_rv,6,2a81f5233075e987,273,272,2.76801,8.02736,2.76989,8.03405,0.01020,2.76801,8.02736,2.76989,8.03405,189,2.73783,7.92432,2.73783,7.92432
1,gated_rv,6,4014ae5bcda2726f,144,143,4.40504,9.85542,4.42104,9.88151,0.01020,4.40504,9.85542,4.42104,9.88151,123,4.39791,9.53617,4.39791,9.53617
1,gated_rv,7,2a81f5233075e987,273,272,1.83344,4.58546,1.83410,4.58705,0.01164,1.83344,4.58546,1.83410,4.58705,189,1.87624,4.76040,1.87624,4.76040
1,gated_rv,7,4014ae5bcda2726f,144,143,3.93521,8.63896,3.95467,8.68278,0.01164,3.93521,8.63896,3.95467,8.68278,123,3.89297,8.20497,3.89297,8.20497
2,gate0_rv,0,2e41fe6faf5cd2ea,210,183,2.74155,6.11679,2.83886,6.40600,0.00000,2.74155,6.11679,2.83886,6.40600,199,2.76086,6.19765,2.76086,6.19765
2,gate0_rv,0,41692b0ec7ff4123,105,104,7.38786,23.61911,7.43968,23.80722,0.00000,7.38786,23.61911,7.43968,23.80722,105,7.38786,23.61911,7.38786,23.61911
2,gate0_rv,1,2e41fe6faf5cd2ea,210,183,1.83704,4.49136,1.94645,4.81511,0.00000,1.83704,4.49136,1.94645,4.81511,199,1.85106,4.56694,1.85106,4.56694
2,gate0_rv,1,41692b0ec7ff4123,105,104,7.50652,23.89295,7.56903,24.10193,0.00000,7.50652,23.89295,7.56903,24.10193,105,7.50652,23.89295,7.50652,23.89295
2,gate0_rv,2,2e41fe6faf5cd2ea,210,183,2.33580,5.51306,2.44286,5.83219,0.00000,2.33580,5.51306,2.44286,5.83219,199,2.36274,5.61203,2.36274,5.61203
2,gate0_rv,2,41692b0ec7ff4123,105,104,7.40332,23.66580,7.45945,23.86144,0.00000,7.40332,23.66580,7.45945,23.86144,105,7.40332,23.66580,7.40332,23.66580
2,gate0_rv,3,2e41fe6faf5cd2ea,210,183,1.80516,4.39219,1.94452,4.77003,0.00000,1.80516,4.39219,1.94452,4.77003,199,1.83637,4.50743,1.83637,4.50743
2,gate0_rv,3,41692b0ec7ff4123,105,104,7.54200,23.89494,7.60717,24.10795,0.00000,7.54200,23.89494,7.60717,24.10795,105,7.54200,23.89494,7.54200,23.89494
2,gate0_rv,4,2e41fe6faf5cd2ea,210,183,2.37449,5.47131,2.46062,5.74230,0.00000,2.37449,5.47131,2.46062,5.74230,199,2.40028,5.56635,2.40028,5.56635
2,gate0_rv,4,41692b0ec7ff4123,105,104,7.45606,23.83082,7.51078,24.02499,0.00000,7.45606,23.83082,7.51078,24.02499,105,7.45606,23.83082,7.45606,23.83082
2,gate0_rv,5,2e41fe6faf5cd2ea,210,183,2.15136,5.14302,2.25048,5.44877,0.00000,2.15136,5.14302,2.25048,5.44877,199,2.17304,5.23594,2.17304,5.23594
2,gate0_rv,5,41692b0ec7ff4123,105,104,7.50070,23.84246,7.55895,24.04235,0.00000,7.50070,23.84246,7.55895,24.04235,105,7.50070,23.84246,7.50070,23.84246
2,gate0_rv,6,2e41fe6faf5cd2ea,210,183,2.29014,5.44913,2.39521,5.75495,0.00000,2.29014,5.44913,2.39521,5.75495,199,2.31787,5.54522,2.31787,5.54522
