epoca,train_vistas,train_vistas_sd,train_nuevas,train_nuevas_sd,val,val_sd
780,0.10965984605718404,0.03663904141195742,0.12313968210946769,0.04265504876556263,0.1866767584745373,0.03578152945849368
790,0.09629460913129151,0.024879740321419944,0.11102709245945637,0.03520455303860208,0.19208984529333456,0.0429506155457095
800,0.09543411084450781,0.024531367025782895,0.10968749337674429,0.034410609897923335,0.19020447055143969,0.03992846967777538
810,0.09536352788563818,0.02367616317366732,0.10975013857629771,0.03426501770012563,0.19224359866763865,0.04134511867497951
820,0.09769651759415865,0.025308875272097995,0.11326610328008731,0.033609115088752986,0.1873086898454598,0.034254872333909454
830,0.10228035936597735,0.031193793699221355,0.1156741653685458,0.03785710468053912,0.1842715246602893,0.045802616526280475
840,0.09526597906369716,0.023484660141059086,0.11232628991516928,0.03351910696946382,0.19837728967624052,0.03551334205247983
850,0.09444499085657299,0.02437172185154143,0.11163851940849175,0.03458147461090604,0.1952634041330644,0.042338011680158945
860,0.09656810737214983,0.026718594629476577,0.11993404448730871,0.04279238366504388,0.20211928444249289,0.04818947302595798
870,0.10294761671684682,0.03563807709431183,0.12097451277077198,0.04259511907263375,0.1865711229454194,0.04869316265135409
880,0.09401312563568354,0.02429556063342252,0.11290438397554681,0.035606007278132214,0.19803057863776172,0.04871133360200808
890,0.09514505648985505,0.023613911265371507,0.11488020210526884,0.03538256710461482,0.19366538870547498,0.04178871196375019
900,0.0940643937792629,0.024216082819752422,0.11760083097033203,0.03887633350618844,0.19688589125871658,0.04227463737662081
910,0.09245634276885539,0.024237954667220774,0.115128325104403,0.039804496071821814,0.19843859943960393,0.045265653538710086
920,0.09216014272533357,0.022842532890696078,0.11486723964723448,0.037951072469758464,0.19548743830195495,0.04261779379253311
930,0.0926348747452721,0.023539885068512303,0.11480956935944657,0.03658502201657343,0.1972172430583409,0.04033735922328356
940,0.09385505050886422,0.023976726370311383,0.11504130139170836,0.036813023389236366,0.194647450532232,0.0441850531384643
950,0.09287636517547071,0.023815953989995888,0.11509725942354028,0.038103209912050066,0.19566248330686772,0.04422993176850368
960,0.09430804592557251,0.02430601616266766,0.11242725215076159,0.03507774895595016,0.18977648711630277,0.04284632686638784
970,0.092523755854927,0.02304546752400216,0.1152816701020735,0.03788307249631712,0.1943431201257876,0.043936425645980916
980,0.09203746682032943,0.023355164201375025,0.11550004803575575,0.037493669523626975,0.19718865757541998,0.044176872582325236
990,0.09332634834572673,0.02328742086883054,0.11313507185938458,0.034381747805107936,0.19669548847845622,0.04135928506272546
1000,0.09181235474534333,0.02362023385568549,0.11380709796988715,0.03716943223434212,0.19388765761894838,0.043039198392606635
