epoca,train_vistas,train_vistas_sd,train_nuevas,train_nuevas_sd,val,val_sd
240,0.1324715248774737,0.025285726874139207,0.14182420823878297,0.02293301568302481,0.14512939804366656,0.014315148803764461
250,0.13489871961064637,0.027343169909894053,0.1451958066706235,0.025791506672157,0.1484520028212241,0.015454122575969209
260,0.13293509581126273,0.02563536959906931,0.14331838104408234,0.023538918573258977,0.14643104267971857,0.014293757745019887
270,0.14205210888758302,0.024996470489938836,0.1525332065842425,0.02146605715809389,0.15912585519254208,0.011551876614183205
280,0.1338520951103419,0.023540294374063228,0.14487689826637506,0.020753843559710498,0.14846888796559402,0.011254575273689007
290,0.13288132240995765,0.02500886707901076,0.14264949263694385,0.022209042067730545,0.14627513848245144,0.012163815986231634
300,0.13395093264989555,0.025093071694212602,0.1444712314211453,0.023552925002983394,0.1457808105541127,0.012921532453580898
310,0.13789777527563274,0.024124691401499223,0.14876697511256984,0.020546781591680573,0.15484815995608056,0.011378332211938106
320,0.13277905923314393,0.028146145916067573,0.14346935941527286,0.02533790772284965,0.14622288064232894,0.014158714177655685
330,0.13373714196495712,0.02854345450028411,0.14507849898654968,0.025657169105841825,0.14675670117139816,0.014306808786431946
340,0.1312998489011079,0.025434902986116104,0.1426358549700429,0.022520127705157402,0.14850067480334214,0.01315818853188889
350,0.1176992382388562,0.03537748179431974,0.13438758878813437,0.03250728010687402,0.14297169433640583,0.014664034476413457
360,0.12069443496875465,0.0316785540440232,0.1383534587609271,0.030196803512448623,0.13331065220492228,0.013668004400081589
370,0.1266967630945146,0.016497439727864396,0.13878104847390205,0.015152055694823625,0.1501862718058484,0.013625645762536227
380,0.11951164808124304,0.026483237340233553,0.13417129951994866,0.02669596078536844,0.1423141441441008,0.020789951322139167
390,0.11465259897522628,0.030799031898277155,0.12862002391678592,0.03008163220433783,0.13594733005655663,0.02732054379809721
400,0.11569196486379951,0.030940410781614656,0.1299207418342121,0.029958686419751634,0.1361771687599165,0.02981990536729534
410,0.1155538751045242,0.03043708674974726,0.13134827212585756,0.028241590687761622,0.14429867693356105,0.031906893313518425
420,0.11685616965405643,0.031124028883753093,0.1321231967303902,0.029088131883547443,0.14470707092966353,0.03718428467562656
430,0.11318816803395748,0.031116899770135636,0.12797042269570133,0.030119446669777214,0.14522637320416315,0.03455278331964777
440,0.10933399351779372,0.0349625674605597,0.12633037206251174,0.033848644127392497,0.14043145586869546,0.03229081827692826
450,0.11003919248469174,0.03206517977505251,0.12537928752135485,0.03170334888780497,0.13889443515134708,0.03383883153612521
460,0.11369227257091552,0.032278352362661744,0.12924169861556342,0.03314260490158179,0.14404534535216434,0.034561375524457774
470,0.114724803250283,0.03227649378845332,0.1288382814770254,0.02934173348873285,0.13732771748410805,0.0333648637150784
480,0.11255607986822724,0.04233447249738897,0.1300057644257322,0.03629295898976787,0.13741782307624817,0.030923146307892706
490,0.11128090170677751,0.041153747169727875,0.13001085262900838,0.03647921400789119,0.14104110162172998,0.033623430425982315
500,0.10751438105944544,0.03376416052513862,0.1282495716586709,0.03533414265837315,0.1441745154027428,0.037206614867176885
510,0.10728073469363153,0.032223187291232414,0.12579467128186175,0.03294498107796164,0.1378579272755555,0.029723758131228042
520,0.10961203218903393,0.03135534660064115,0.126430336618796,0.03199804597750193,0.13022528429116523,0.024795618163140645
530,0.10792731214314699,0.03078524125215049,0.1280936487019062,0.032502371285354735,0.13466626392411335,0.029243626737950223
540,0.10754675092175603,0.03240533191320564,0.12483867762299876,0.03254745907439484,0.13555541474904334,0.02854508414912881
550,0.11073059216141701,0.03323763380551383,0.1301192760001868,0.033986924738144006,0.14154020164694106,0.03322423100513156
560,0.10783322155475616,0.033181258906582606,0.12563522350198278,0.03365362604401709,0.137515456681805,0.033134459939280284
570,0.1080492438049987,0.032473237372833384,0.1251291058724746,0.031989332884273775,0.13530177742775,0.030094451735233667
580,0.11406756634823978,0.028155416496981677,0.1312036297361677,0.02825588560853552,0.14406166252280986,0.038282681167716194
590,0.11282186047174037,0.028202063022430456,0.12824445365307233,0.027199345391755315,0.13330517004110984,0.029423912855617792
600,0.11401725187897682,0.02885201816240461,0.1294540809079384,0.027047984314295292,0.13555585486548288,0.03197827934320779
610,0.10811012389604002,0.036982022078178786,0.12736915240141874,0.035474500827842585,0.13009211208139146,0.02551186437924757
620,0.10756703093647957,0.03484342866792829,0.1252189837008094,0.03275861573660765,0.13756692662302936,0.026558060046624695
630,0.11001367296557873,0.03217592401584575,0.12567309817920128,0.030712651502409687,0.13503747433423996,0.02586117236313542
640,0.11015996884088963,0.03272750786878912,0.12560112886906913,0.03099243169755171,0.13655516797942774,0.026584640729221242
650,0.10917491908185184,0.03143151312709626,0.12512848964737108,0.031143364760141554,0.13347250316292048,0.026169861144151832
660,0.10725266789086163,0.032727025582372934,0.12501673757409057,0.031093123146240503,0.13070288726261683,0.02203331971321026
670,0.10729337565135211,0.0334310497677137,0.12362744527248044,0.03125990816989306,0.12610195324357068,0.018199834734571964
680,0.10650243551936,0.03374600741946962,0.1245697497894677,0.03197520789611159,0.12790624956999505,0.019447442465225572
690,0.10558116843458265,0.034376889367234785,0.123167372502697,0.032456369945262756,0.12549420619117363,0.018445902275796264
700,0.10899056121706963,0.03367726212223215,0.12578898326804241,0.03182248071164386,0.1299283347491707,0.018011048330447994
710,0.10934347612783313,0.033481571597540755,0.12357282999437302,0.03183611811028196,0.12313403308923755,0.01853931145222256
720,0.10829578584525734,0.03494983369303837,0.125055247064059,0.033580397716840765,0.12629707902669907,0.018084048629327918
730,0.10795314004644752,0.031928633057493196,0.12571942701470107,0.03223470417825483,0.12572380767336913,0.01793538644506741
740,0.10590975708328187,0.034874077783209945,0.12535392283461988,0.033294647649040505,0.12498952129057475,0.018226295576768928
750,0.10660452640149742,0.033454693084037514,0.1239509396837093,0.032490259162949515,0.1340886770880648,0.024219653422742127
760,0.10836268204730004,0.030228080113245483,0.12528721984320632,0.02996003092748714,0.13390946601118361,0.024863570156709664
770,0.10669816739391536,0.032572873466302874,0.12439005371804039,0.031785423675385935,0.1354753283251609,0.02644088130659753
780,0.11087381024844944,0.04199230710135894,0.12673345770842084,0.035683682198147534,0.12490637972950935,0.017877892204473073
790,0.11140272719785571,0.026745543900660505,0.12797540955943987,0.02558168725679623,0.13248018441455706,0.01545829889665051
800,0.11206242768093944,0.032100826245234027,0.1319140630463759,0.030140160105581976,0.13129333553037473,0.013065860762284505
810,0.10403958207461983,0.032446120471939385,0.12651994349046922,0.034351727050383384,0.12735670299402305,0.01919468503544497
820,0.10708261805120856,0.04105692788040321,0.13076511095277965,0.03991586789452389,0.12467914753194366,0.016854714891994988
830,0.12227558926679194,0.03602806450193395,0.1347710241486008,0.025448715298638677,0.1439464446157217,0.02552248135607637
840,0.10426316503435373,0.03442999410927632,0.12442110568129768,0.03509196766270175,0.1301564568919795,0.02281548763872346
850,0.10182761866599321,0.03739219507522345,0.12727863360972455,0.03777164519125591,0.1300736903878195,0.018860953004400705
860,0.10188397474121302,0.033240735442954854,0.12708707801842442,0.03432828873580111,0.13134178718818085,0.02272210728385947
870,0.09974204783793539,0.035886925762253954,0.12728948766986528,0.037540919667171525,0.1310482051755701,0.023958636508646554
880,0.10295753413811326,0.04447736104501107,0.1331194170828288,0.0449964444086434,0.12836396295045102,0.02129088487007867
890,0.0913837009575218,0.031672904844292644,0.12240553230124836,0.032677673323313866,0.13404358138463326,0.022592560208093162
900,0.1036196731729433,0.045554763373356726,0.13154875659771884,0.0418644489661972,0.13578481479947055,0.024324103236765954
910,0.09670403867494315,0.028271209557276918,0.12383503078793485,0.02880748888522734,0.13067573441990785,0.01934325559553605
920,0.08888644597027451,0.030100094781325776,0.12536422935469696,0.037890956732034214,0.1254861161911062,0.017918582733298875
930,0.10740041127428412,0.05941692136749862,0.1447702584361347,0.053236327273371124,0.1261710094820176,0.01817880203702927
940,0.09445715195033699,0.03644545045014346,0.12639066053088754,0.03285718439348163,0.12930330727249384,0.013673064288266864
950,0.08224555104970932,0.03175588866876699,0.13045424471298853,0.03897774138715641,0.12225031573325396,0.014197257478775531
960,0.09051784675102681,0.04044097906013344,0.12380895003055532,0.03769746238452622,0.12200328321861369,0.01621943821707688
970,0.08668243151623756,0.03368736305606485,0.12186480534728616,0.0345608971994245,0.12447486232434,0.015441457262062301
980,0.09489954082528129,0.06354752927735731,0.13075439205082753,0.04305286103910617,0.12824587976293905,0.01957969455128229
990,0.08727424684911966,0.029236494181940256,0.12438699853373691,0.03528438368325794,0.12817090137728623,0.019962626421610764
1000,0.0860542900627479,0.02836157678464149,0.12038905024140452,0.035441278167980865,0.12613758750792062,0.02210348348085654
