epoca,train_vistas,train_vistas_sd,train_nuevas,train_nuevas_sd,val,val_sd
820,0.06699437272618525,0.03692249075293519,0.10495726806887735,0.04410306355884831,0.24983073664563044,0.007803302767389285
830,0.06381929946110176,0.04057543272620818,0.10526614909758791,0.046576525152517825,0.2515660221023219,0.014384552867781484
840,0.06452769610405085,0.040517218508443135,0.10672134902173032,0.04591967710882435,0.2521185004817588,0.015047422311283608
850,0.06826316856313497,0.035570260236428515,0.10284580428075667,0.0425569182616425,0.2309916147163936,0.009997249397929455
860,0.06585974279369111,0.04047882513842965,0.10604024360266824,0.043624629496206435,0.2684422755347831,0.011268513093094583
870,0.0638663459540112,0.04045370386871423,0.1049504845480745,0.04335278492692188,0.2523924258670637,0.012297956372210353
880,0.06536825454168138,0.0411954870436032,0.10533238652472694,0.03895198624425787,0.25154252217284273,0.01500731126050468
890,0.065613615564871,0.04103739634861191,0.10513267891171078,0.04041191246062538,0.2602577448955604,0.01617141176868082
900,0.06906350908684544,0.042251909008408785,0.10839036056616654,0.041970382272107476,0.2743421465690647,0.017020548999589494
910,0.0657955171118374,0.03792559082562537,0.10280507731173809,0.0425849545402993,0.2422269055885928,0.009061168805260799
920,0.06434995633389917,0.04007978314132285,0.10437680753724028,0.04236191080256893,0.25216245491589817,0.012336936226647334
930,0.06616636422404554,0.03796976113181373,0.10116677203526099,0.040862060988879234,0.22591474625681127,0.008686699302337
940,0.06282429673228762,0.03958110317988305,0.10409489700881143,0.043131556420480076,0.24301180243492126,0.01252942462287845
950,0.06258795739995549,0.039716888158474614,0.10366198637833197,0.04204966540716064,0.2439104337245226,0.014302838189184985
960,0.06219801709721651,0.03979061024460685,0.10243115123982231,0.04048441364622311,0.2460435817816428,0.015935113664153042
970,0.06654261348012369,0.04356992661789255,0.10342617224281032,0.04067879441791264,0.2573039063385555,0.017022972412195917
980,0.07006772746717616,0.0491357467293775,0.10706348003198703,0.04124718901387006,0.2568560668400356,0.016478003610711105
990,0.06878248860994063,0.04365886354336806,0.10828831683223446,0.035729913209427165,0.25400245003402233,0.01867396943992663
1000,0.0669621938795899,0.04040495398985412,0.10477798717329279,0.03604894161584233,0.24447028126035417,0.011914116662759669
