fold,variant,seed,scene,n_obj,n_moving,ade_all,fde_all,ade_moving,fde_moving,gate,minade_all,minfde_all,minade_moving,minfde_moving,n_veh,ade_veh,fde_veh,minade_veh,minfde_veh
1,pad64_k6,4,4014ae5bcda2726f,144,143,3.14419,6.18386,3.15462,6.21439,nan,2.36059,4.61046,2.36595,4.62998,123,3.21566,6.26830,2.44431,4.71544
1,pad64_k6,5,2a81f5233075e987,273,272,1.62745,2.75303,1.62756,2.75730,nan,1.51276,2.55716,1.51245,2.56071,189,1.77974,3.09630,1.65714,2.92992
1,pad64_k6,5,4014ae5bcda2726f,144,143,3.80204,7.84096,3.81729,7.88480,nan,2.30866,4.59573,2.31348,4.61687,123,4.04965,8.45868,2.38842,4.80410
1,pad64_k6,6,2a81f5233075e987,273,272,1.97372,3.56043,1.97699,3.56861,nan,1.77608,3.06818,1.77863,3.07455,189,1.88954,3.67651,1.63012,2.96636
1,pad64_k6,6,4014ae5bcda2726f,144,143,3.51263,6.43374,3.52849,6.46858,nan,2.42470,4.04606,2.43295,4.06421,123,3.67985,6.83635,2.49575,4.12110
1,pad64_k6,7,2a81f5233075e987,273,272,2.15812,3.26973,2.15947,3.27248,nan,1.28329,1.84823,1.28142,1.84576,189,2.57000,3.82843,1.31946,1.79558
1,pad64_k6,7,4014ae5bcda2726f,144,143,3.78780,7.62785,3.80091,7.66249,nan,2.66004,5.42441,2.66526,5.44364,123,3.89641,7.94796,2.73820,5.63273
2,pad0_k6,0,2e41fe6faf5cd2ea,210,183,3.19813,5.67388,3.20207,5.79588,nan,1.57513,2.25236,1.63166,2.39387,199,3.19369,5.70396,1.59907,2.29674
2,pad0_k6,0,41692b0ec7ff4123,105,104,7.45740,23.28788,7.49852,23.46571,nan,5.62528,17.88279,5.66726,18.04249,105,7.45740,23.28788,5.62528,17.88279
2,pad0_k6,1,2e41fe6faf5cd2ea,210,183,2.28765,4.76317,2.41655,5.11051,nan,1.65243,2.35020,1.75208,2.56653,199,2.32883,4.90565,1.69131,2.42630
2,pad0_k6,1,41692b0ec7ff4123,105,104,6.92316,22.91828,6.97636,23.11529,nan,5.03376,13.52725,5.07252,13.64926,105,6.92316,22.91828,5.03376,13.52725
2,pad0_k6,2,2e41fe6faf5cd2ea,210,183,1.43953,3.22955,1.53857,3.54089,nan,1.18849,2.29199,1.25049,2.46607,199,1.47286,3.34394,1.20795,2.35923
2,pad0_k6,2,41692b0ec7ff4123,105,104,6.90142,22.75604,6.96072,22.96436,nan,5.34123,17.75621,5.38553,17.91645,105,6.90142,22.75604,5.34123,17.75621
2,pad0_k6,3,2e41fe6faf5cd2ea,210,183,2.56421,4.02252,2.62791,4.30396,nan,1.29403,1.90219,1.36755,2.03051,199,2.57469,4.08396,1.32610,1.96005
2,pad0_k6,3,41692b0ec7ff4123,105,104,6.58712,21.38330,6.63031,21.57054,nan,5.24168,16.25071,5.28394,16.39620,105,6.58712,21.38330,5.24168,16.25071
2,pad0_k6,4,2e41fe6faf5cd2ea,210,183,2.36770,5.01844,2.50855,5.33583,nan,1.40090,2.54390,1.51015,2.78076,199,2.41457,5.18175,1.44253,2.63024
2,pad0_k6,4,41692b0ec7ff4123,105,104,7.69734,23.83320,7.75834,24.03221,nan,5.67168,18.44254,5.71984,18.61050,105,7.69734,23.83320,5.67168,18.44254
2,pad0_k6,5,2e41fe6faf5cd2ea,210,183,3.26588,5.75103,3.40363,6.13008,nan,1.82997,3.53785,1.97280,3.84452,199,3.32561,5.90029,1.87014,3.63262
2,pad0_k6,5,41692b0ec7ff4123,105,104,8.02541,23.86035,8.07919,24.05838,nan,7.02086,20.75043,7.08069,20.93662,105,8.02541,23.86035,7.02086,20.75043
2,pad0_k6,6,2e41fe6faf5cd2ea,210,183,2.65323,4.40126,2.67516,4.55844,nan,1.76462,2.38488,1.83275,2.59102,199,2.68565,4.49317,1.79559,2.45611
